suggestion_id,task_id,user_id,prompt_group,suggestion_type,resume_section,matched_keyword,original_expression,revised_expression,specificity_score,jd_match_score,actionability_score,adopted,status
sg_c278660e5b,t_00512,u_0367,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,True,adopted
sg_5b6389b216,t_00512,u_0367,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,True,adopted
sg_5a2e4835fe,t_00512,u_0367,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_a5b430ad62,t_00514,u_0368,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,False,rejected
sg_e2b9aa4f98,t_00514,u_0368,A,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,3,5,False,rejected
sg_51039f19e2,t_00514,u_0368,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,True,adopted
sg_0f9fcc2797,t_00514,u_0368,A,业务表达,项目经历,用户增长,简历中已提到“用户增长”，但表达偏概括，缺少业务场景、分析动作或结果。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,4,3,5,True,adopted
sg_debb9e7352,t_00514,u_0368,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,False,rejected
sg_9241d7bb6f,t_00514,u_0368,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_57cbbb1d48,t_00518,u_0371,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,True,adopted
sg_ff4f1bce2d,t_00518,u_0371,B,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,5,5,True,adopted
sg_65b27c63e9,t_00518,u_0371,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_535442d36f,t_00518,u_0371,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_afba01e3cb,t_00518,u_0371,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_354e813d50,t_00518,u_0371,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_3765014445,t_00520,u_0373,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,False,rejected
sg_5ae0e1369c,t_00520,u_0373,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_cb5c98af86,t_00520,u_0373,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_6a8bae6a03,t_00521,u_0373,A,技能补强,技能,SQL,简历中已提到“SQL”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,4,3,5,False,rejected
sg_ba09a20b1c,t_00521,u_0373,A,技能补强,技能,Python,简历中已提到“Python”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,4,3,5,True,adopted
sg_3110e3aa9b,t_00521,u_0373,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,True,adopted
sg_74db486b2e,t_00521,u_0373,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,False,rejected
sg_2b9c044b15,t_00521,u_0373,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,True,adopted
sg_8ec81c7da5,t_00521,u_0373,A,工具表达,技能,BI,简历中已提到“BI”，但表达偏概括，缺少业务场景、分析动作或结果。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,4,3,5,True,adopted
sg_ca8e08be90,t_00524,u_0376,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,False,rejected
sg_e0f9c73007,t_00524,u_0376,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,False,rejected
sg_34bdc57e58,t_00524,u_0376,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,True,adopted
sg_8a5eff7859,t_00524,u_0376,A,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,3,5,True,adopted
sg_b6eb1bda99,t_00524,u_0376,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,True,adopted
sg_15020ac3b3,t_00524,u_0376,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_fac53860b6,t_00525,u_0377,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_b8d95a8068,t_00525,u_0377,B,AI 产品表达,项目经历,Prompt,简历中已提到“Prompt”，但表达偏概括，缺少业务场景、分析动作或结果。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,4,5,5,False,rejected
sg_4877b58f72,t_00525,u_0377,B,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,5,5,False,rejected
sg_e1c51ba67a,t_00526,u_0377,B,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,5,5,False,rejected
sg_40e719bccc,t_00526,u_0377,B,技能补强,技能,Python,简历中暂未明确体现“Python”相关能力。,使用 Python 和 pandas 完成用户行为日志清洗、指标计算和可视化数据准备，提升分析效率。,5,5,5,True,adopted
sg_d78e0cc535,t_00526,u_0377,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_9e330fb2e8,t_00526,u_0377,B,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,5,5,True,adopted
sg_74d85a1931,t_00526,u_0377,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
sg_b0e9df5a78,t_00526,u_0377,B,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,5,5,True,adopted
sg_025ddab89a,t_00530,u_0380,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_727299cf5d,t_00530,u_0380,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_f04476f1d5,t_00530,u_0380,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,True,adopted
sg_6f7212d1a7,t_00531,u_0381,B,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,5,5,True,adopted
sg_5e0154b533,t_00531,u_0381,B,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,5,5,True,adopted
sg_bbb9436078,t_00531,u_0381,B,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,5,5,False,rejected
sg_c7f3e49ce6,t_00534,u_0382,A,技能补强,技能,SQL,简历中暂未明确体现“SQL”相关能力。,使用 SQL 搭建用户行为数据查询逻辑，完成核心漏斗指标口径校验，支持产品优化决策。,5,3,5,False,rejected
sg_d5b66d84e0,t_00534,u_0382,A,项目表达,项目经历,数据分析,简历中已提到“数据分析”，但表达偏概括，缺少业务场景、分析动作或结果。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,4,3,5,False,rejected
sg_1cd5c16d15,t_00534,u_0382,A,方法补充,项目经历,A/B 实验,简历中暂未明确体现“A/B 实验”相关能力。,设计 A/B 实验比较通用建议型 Prompt 与 JD 匹配型 Prompt，评估建议采纳率和报告导出率差异。,5,3,5,True,adopted
sg_8f59759802,t_00534,u_0382,A,业务表达,项目经历,用户增长,简历中暂未明确体现“用户增长”相关能力。,拆解访问、上传简历、生成建议、采纳建议和导出报告路径，识别核心流失环节并提出优化方案。,5,3,5,True,adopted
sg_b4383061e2,t_00534,u_0382,A,指标补强,项目经历,指标体系,简历中暂未明确体现“指标体系”相关能力。,构建覆盖漏斗转化、建议采纳、Prompt A/B、建议质量和用户分群的指标体系。,5,3,5,True,adopted
sg_09aafbf1bf,t_00534,u_0382,A,工具表达,技能,BI,简历中暂未明确体现“BI”相关能力。,使用 Streamlit 和 Plotly 搭建本地分析看板，展示漏斗、A/B 实验、用户分群和建议质量分析。,5,3,5,True,adopted
sg_bf537ba478,t_00535,u_0382,B,项目表达,项目经历,数据分析,简历中暂未明确体现“数据分析”相关能力。,围绕简历优化路径建立漏斗和采纳指标，定位建议采纳环节流失，并提出结构化建议展示方案。,5,5,5,True,adopted
sg_743910cb90,t_00535,u_0382,B,AI 产品表达,项目经历,Prompt,简历中暂未明确体现“Prompt”相关能力。,设计通用建议型与 JD 匹配型 Prompt，对比建议采纳率、导出率和平均质量评分。,5,5,5,True,adopted
sg_a482725959,t_00535,u_0382,B,AI 产品表达,项目经历,RAG,简历中暂未明确体现“RAG”相关能力。,预留 API provider 与知识库扩展接口，后续可接入 RAG 生成更贴合 JD 的简历改写建议。,5,5,5,True,adopted
